# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.343952973620233,4.580717732864038,14.37065519318678,0,3.0,-16.815792133223386,0.0,0.0,0.017542949998438282
 0.04906095166659896,2.3474504690819193,4.581613827941899,14.37065519318678,0.14718285499979689,3.0,-16.815792133223386,0.000860673821962943,-166.2631844137126,0.1180551764138494
 0.07093111131520463,2.3513179548337417,4.58234700584164,10.734452806373321,0.2127933339456139,3.0,-12.923446552675886,0.003442559377478136,-170.4116693330483,0.24122018724641933
 0.08876829827921259,2.3555523615089973,4.582919127860109,7.694787999631036,0.2663048948376378,3.0000000000000018,-10.064527029262646,0.007745248956885526,-161.1101094066705,0.3785432426839989
 0.10467880328792208,2.3601506197409816,4.583332055294159,5.131444796962473,0.31403640986376624,2.999999999999999,-7.944331067733039,0.01376806311562242,-147.6601068523958,0.5241622817344906
 0.11944901460544236,2.3651096601629904,4.583587649440639,2.950473815584963,0.35834704381632704,2.9999999999999973,-6.35296925181421,0.021510050781514446,-133.52561822644157,0.6748866716765167
 0.13346609187257416,2.3704264134083206,4.5836877715964,1.078834907763388,0.40039827561772245,3.0,-5.14303266327503,0.030969989404961595,-120.08341729023668,0.8288703281919474
 0.14694998116972094,2.376097810110267,4.5836342830582915,-0.540356597401245,0.4408499435091628,3.0,-4.211115537523322,0.04214638515199153,-107.83645789578716,0.9850050960819363
 0.16003731243271785,2.382120780902127,4.583429045123165,-1.9516480441116302,0.48011193729815355,3.000000000000002,-3.484274232412514,0.05503747314015593,-96.9042838364991,1.1426096404157875
 0.1728183568598877,2.3884922564171958,4.58307391908787,-3.190186001009002,0.5184550705796631,3.000000000000002,-2.9105819120656844,0.06964121771722268,-87.24031738999314,1.3012582989126313
 0.18535552575175168,2.3952091672887694,4.582570766249259,-4.283932594307164,0.556066577255255,2.9999999999999933,-2.4526686742656745,0.08595531278262997,-78.73208470384053,1.4606824375275331
 0.19769350484016035,2.402268444150144,4.58192144790418,-5.255327408969969,0.593080514520481,3.0000000000000044,-2.08332643545368,0.10397718215165047,-71.24783361696494,1.6207116437280509
 0.209865193670115,2.409667017634616,4.581127825349483,-6.122533869564048,0.6295955810103451,3.0000000000000067,-1.7825112418703288,0.12370397996219262,-64.65770053574434,1.7812377488385103
 0.22189537390629188,2.417401818375481,4.580191759882021,-6.900377660665804,0.6656861217188756,2.999999999999993,-1.5352850338374522,0.14513259112420188,-58.84259600196384,1.9421923590333676
 0.23380307222453514,2.4254697770060356,4.579115112798643,-7.601057542119456,0.7014092166736055,3.000000000000002,-1.3303897557368571,0.16825963181156842,-53.69717584105576,2.103532587771037
 0.2456031357601338,2.4338678241595755,4.577899745396199,-8.234687628726126,0.7368094072804013,2.999999999999995,-1.159249496715896,0.1930814499964689,-49.13003650255797,2.2652318743737854
 0.25730731330130996,2.4425928904693954,4.57654751897154,-8.809714298556532,0.7719219399039299,3.000000000000002,-1.0152647101482046,0.21959412602607095,-45.06269357222717,2.4272740137330433
 0.26892501573451905,2.4516419065687938,4.575060294821517,-9.33323926331755,0.8067750472035571,2.999999999999995,-0.8933076255497561,0.24779347324148251,-41.42811341199891,2.5896492444267483
 0.28046386234152926,2.4610118030910653,4.57343993424298,-9.811271909196428,0.8413915870245877,3.0,-0.7893576469990874,0.27767503863888265,-38.169168763393934,2.752351673478779
 0.29193008057152936,2.4706995106695055,4.571688298532778,-10.248927927895206,0.875790241714588,2.999999999999995,-0.700235160343009,0.3092341035726963,-35.23718667398722,2.915377578590299
 0.3033288033894834,2.480701959937412,4.569807248987764,-10.65058685167649,0.9099864101684502,3.0,-0.6234052350919428,0.34246568450072523,-32.59065505011022,3.078724291578075
 0.3146642936657158,2.49101608152808,4.5677986469047855,-11.02001790509306,0.9439928809971473,3.0,-0.5568314706886048,0.3773645337711089,-30.194103869123538,3.242389469515043
 0.3259401157172067,2.501638806074805,4.565664353580696,-11.36048124732553,0.97782034715162,3.0,-0.49886617508029424,0.41392514045098855,-28.017153738381566,3.4063706258169177
 0.33715926798916174,2.512567064210883,4.563406230312344,-11.674809961343207,1.0114778039674852,3.0000000000000098,-0.44816711636000145,0.4521417311967433,-26.033714581827148,3.5706648361361975
 0.34832428677375044,2.5237977865696113,4.5610261383965796,-11.965476873681927,1.0449728603212514,3.000000000000005,-0.4036338893577819,0.49200827116567425,-24.22131449084867,3.7352685618682586
 0.3594373280760705,2.5353279037842853,4.558525939130256,-12.234649342015212,1.0783119842282114,2.9999999999999902,-0.36435888716202003,0.5335184649689738,-22.56053907264933,3.900177552600173
 0.3705002328066766,2.5471543464882007,4.55590749381022,-12.484234436447048,1.1115006984200297,3.0,-0.32958923904232673,0.576665757665838,-21.03456351001484,4.065386801225115
 0.38151457912158054,2.5592740453146536,4.553172663733323,-12.715916403529192,1.1445437373647416,3.0,-0.2986970488999748,0.621443335798571,-19.62876188497739,4.230890533788185
 0.39248172476134024,2.5716839308969406,4.550323310196418,-12.931187893849902,1.1774451742840206,2.999999999999995,-0.2711559640717028,0.6678441284685067,-18.330380574424208,4.396682221816879
 0.40340284154021927,2.5843809338683568,4.547361294496352,-13.131376120704488,1.2102085246206575,2.999999999999985,-0.24652260774883872,0.7158608084525901,-17.12826474450249,4.562754608754732
